,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1112,esperance,-33.8667,121.9,57.0,58,0,10.56,au,1655299589
1113,praia,14.9215,-23.5087,79.34,69,20,16.11,cv,1655299592
1114,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1115,xam nua,20.4197,104.0439,67.53,98,100,2.59,la,1655299594
1116,san patricio,28.017,-97.5169,84.88,77,100,12.48,mx,1655299264
1117,cantanhede,-3.6333,-44.3767,82.74,58,7,5.84,br,1655299596
1118,vestmanna,62.1564,-7.1664,50.92,100,100,9.22,fo,1655299598
1119,nanortalik,60.1432,-45.2371,38.53,88,55,2.75,gl,1655299599
1120,college,64.8569,-147.8028,52.29,87,75,0.0,us,1655299601
1121,albany,42.6001,-73.9662,71.67,66,25,2.46,au,1655299314
1122,norman wells,65.282,-126.8329,44.64,100,100,6.91,ca,1655299604
1123,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
1124,korla,41.7597,86.1469,97.61,4,8,10.2,cn,1655299606
1125,jamestown,42.097,-79.2353,76.59,86,33,4.0,sh,1655298950
1126,tres marias,19.0522,-99.2431,54.46,79,100,2.15,mx,1655299608
1127,carnarvon,-24.8667,113.6333,69.87,100,40,12.66,au,1655299154
1128,ganta,7.3022,-8.5308,80.13,76,100,4.59,lr,1655299610
1129,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1130,puerto ayora,-0.7393,-90.3518,71.55,92,84,7.0,ec,1655299612
1131,lorengau,-2.0226,147.2712,82.04,76,96,8.05,pg,1655299614
1132,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1133,nanortalik,60.1432,-45.2371,38.53,88,55,2.75,gl,1655299599
1134,rio gallegos,-51.6226,-69.2181,30.25,80,75,5.75,ar,1655299617
1135,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1136,albany,42.6001,-73.9662,71.67,66,25,2.46,au,1655299314
1137,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1138,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1139,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1140,akdepe,42.0551,59.3788,96.89,14,0,15.21,tm,1655299623
1141,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1142,sao filipe,14.8961,-24.4956,74.62,81,23,8.93,cv,1655299402
1143,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
1144,bulawayo,-20.15,28.5833,75.07,22,6,10.85,zw,1655299628
1145,lebu,-37.6167,-73.65,50.63,89,37,4.97,cl,1655299630
1146,mattru,7.6244,-11.8332,81.3,79,100,6.51,sl,1655299631
1147,cusset,46.13,3.4596,93.54,36,1,3.31,fr,1655299632
1148,bardiyah,31.7561,25.0865,81.3,53,0,14.7,ly,1655299633
1149,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1150,huanren,41.2647,125.3667,59.74,95,100,1.97,cn,1655299635
1151,portland,45.5234,-122.6762,51.75,88,75,4.0,au,1655299638
1152,tuatapere,-46.1333,167.6833,44.35,91,100,6.98,nz,1655299484
1153,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1154,puerto ayora,-0.7393,-90.3518,71.55,92,84,7.0,ec,1655299612
1155,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1156,paamiut,61.994,-49.6678,38.32,69,5,13.71,gl,1655299644
1157,asyut,27.181,31.1837,100.58,18,0,15.55,eg,1655299645
1158,alexandria,31.2156,29.9553,84.74,32,0,13.8,eg,1655299646
1159,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
1160,danilovka,50.3557,44.1168,75.16,50,100,5.84,ru,1655299649
1161,leningradskiy,69.3833,178.4167,32.95,90,100,14.5,ru,1655299650
1162,carnarvon,-24.8667,113.6333,69.87,100,40,12.66,au,1655299154
1163,chuy,-33.6971,-53.4616,55.62,72,42,3.62,uy,1655299069
1164,albany,42.6001,-73.9662,71.67,66,25,2.46,au,1655299314
1165,goderich,43.7501,-81.7165,75.52,69,77,11.5,sl,1655299654
1166,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1167,nome,64.5011,-165.4064,44.67,87,100,17.27,us,1655299157
1168,san policarpo,12.1791,125.5072,83.03,75,11,10.87,ph,1655299657
1169,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1170,campbell river,50.0163,-125.2446,55.45,100,75,5.75,ca,1655299659
1171,ilo,-17.6394,-71.3375,61.66,82,100,6.91,pe,1655299661
1172,ribeira grande,38.5167,-28.7,72.0,78,40,8.05,pt,1655299662
1173,cape town,-33.9258,18.4232,62.38,67,75,8.05,za,1655299632
1174,vao,-22.6667,167.4833,72.77,83,100,23.38,nc,1655299664
1175,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1176,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1177,creel,27.75,-107.6333,56.05,76,10,3.76,mx,1655299667
1178,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1179,tiksi,71.6872,128.8694,37.56,80,100,12.97,ru,1655299669
1180,bredasdorp,-34.5322,20.0403,57.18,51,13,8.16,za,1655299671
1181,albany,42.6001,-73.9662,71.67,66,25,2.46,au,1655299314
1182,qaanaaq,77.484,-69.3632,29.12,62,27,1.99,gl,1655299514
1183,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1184,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1185,aklavik,68.2191,-135.0107,46.04,59,22,6.38,ca,1655299676
1186,naze,28.3667,129.4833,74.32,94,100,4.97,jp,1655299321
1187,manakara,-22.1333,48.0167,74.52,81,1,10.58,mg,1655299678
1188,saint-augustin,51.226,-58.6502,64.42,44,1,4.61,ca,1655299680
1189,vao,-22.6667,167.4833,72.77,83,100,23.38,nc,1655299664
1190,port moresby,-9.4431,147.1797,78.22,89,20,5.75,pg,1655299517
1191,matay,28.419,30.7792,96.33,21,0,13.09,eg,1655299684
1192,tuktoyaktuk,69.4541,-133.0374,33.8,86,0,8.05,ca,1655299685
1193,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1194,jiaozuo,35.2397,113.2331,87.66,25,0,7.61,cn,1655299688
1195,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1196,la primavera,5.4906,-70.4092,72.41,90,100,2.15,co,1655299690
1197,sisimiut,66.9395,-53.6735,37.9,56,24,8.19,gl,1655299487
1198,pevek,69.7008,170.3133,29.66,82,0,2.86,ru,1655299471
1199,mount isa,-20.7333,139.5,60.57,36,58,4.61,au,1655299694
1200,harper,4.375,-7.7169,78.51,84,100,9.82,lr,1655299470
1201,kapaa,22.0752,-159.319,78.78,97,75,12.66,us,1655299696
1202,battle creek,42.3212,-85.1797,84.25,51,0,10.36,us,1655299433
1203,berlevag,70.8578,29.0864,44.55,87,75,6.91,no,1655299700
1204,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1205,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1206,katsuura,35.1333,140.3,66.88,92,100,7.52,jp,1655299022
1207,hobart,-42.8794,147.3294,47.26,96,75,5.75,au,1655299705
1208,basco,20.4487,121.9702,84.29,73,87,2.39,ph,1655299706
1209,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1210,tasiilaq,65.6145,-37.6368,42.96,98,100,11.27,gl,1655299708
1211,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1212,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1213,lalibela,12.0333,39.0333,82.94,13,99,11.3,et,1655299711
1214,buta,2.7858,24.73,92.23,40,100,1.43,cd,1655299712
1215,torbay,47.6666,-52.7314,61.57,41,75,11.5,ca,1655299714
1216,jamestown,42.097,-79.2353,76.59,86,33,5.01,sh,1655299661
1217,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1218,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1219,cape town,-33.9258,18.4232,62.38,67,75,8.05,za,1655299632
1220,cherskiy,68.75,161.3,52.43,44,0,6.91,ru,1655299309
1221,warrington,53.3925,-2.5802,75.87,51,0,8.05,us,1655299720
1222,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1223,narsaq,60.9167,-46.05,52.02,62,5,9.4,gl,1655299722
1224,kavieng,-2.5744,150.7967,82.11,77,85,10.98,pg,1655299723
1225,neverkino,52.7854,46.7417,76.46,52,91,12.17,ru,1655299725
1226,clyde river,70.4692,-68.5914,35.83,100,100,6.91,ca,1655299726
1227,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
1228,thompson,55.7435,-97.8558,62.76,100,100,3.44,ca,1655299158
1229,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
1230,constitucion,-35.3333,-72.4167,50.41,85,3,3.11,mx,1655299730
1231,cabo san lucas,22.8909,-109.9124,79.61,57,4,11.81,mx,1655299547
1232,grand gaube,-20.0064,57.6608,74.37,70,4,5.01,mu,1655299732
1233,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299733
1234,wanning,18.8003,110.3967,80.76,91,100,7.29,cn,1655299735
1235,lajas,18.05,-67.0593,82.53,81,100,4.0,us,1655299736
1236,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299737
1237,victor harbor,-35.5667,138.6167,54.68,87,1,10.74,au,1655299738
1238,sorong,-0.8833,131.25,82.02,78,100,10.63,id,1655299741
1239,kodiak,57.79,-152.4072,49.51,93,100,11.5,us,1655299745
1240,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1241,shahr-e babak,30.1165,55.1186,93.83,8,2,11.07,ir,1655299747
1242,jamestown,42.097,-79.2353,76.59,86,33,5.01,sh,1655299661
1243,kashan,33.9831,51.4364,105.39,7,0,0.0,ir,1655299749
1244,mar del plata,-38.0023,-57.5575,51.94,79,74,4.61,ar,1655299383
1245,jamestown,42.097,-79.2353,76.59,86,33,5.01,sh,1655299661
1246,souillac,-20.5167,57.5167,71.98,83,75,11.5,mu,1655299753
1247,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299755
1248,lasa,46.6166,10.7002,79.7,50,80,1.12,cn,1655299756
1249,hualmay,-11.0964,-77.6139,60.78,78,52,6.46,pe,1655299757
1250,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1251,vila franca do campo,37.7167,-25.4333,73.2,80,83,6.44,pt,1655299759
1252,port alfred,-33.5906,26.891,53.19,66,99,10.0,za,1655299761
1253,tuatapere,-46.1333,167.6833,44.35,91,100,6.98,nz,1655299484
1254,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1255,vostok,46.4856,135.8833,53.51,87,100,4.16,ru,1655299216
1256,ambilobe,-13.2,49.05,85.17,49,45,2.08,mg,1655299765
1257,virden,39.5009,-89.7679,81.63,76,2,11.25,ca,1655299690
1258,eureka,40.8021,-124.1637,53.2,82,3,4.0,us,1655299575
1259,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1260,sitka,57.0531,-135.33,48.09,81,75,0.0,us,1655299770
1261,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1262,shitanjing,39.2342,106.3439,81.61,12,0,8.14,cn,1655299772
1263,saint cloud,45.5608,-94.1625,69.08,74,100,5.75,us,1655299773
1264,bengkulu,-3.8004,102.2655,77.81,84,100,2.44,id,1655299187
1265,chokurdakh,70.6333,147.9167,63.52,32,100,10.04,ru,1655299775
1266,tasiilaq,65.6145,-37.6368,42.96,98,100,11.27,gl,1655299708
1267,bredasdorp,-34.5322,20.0403,57.18,51,13,8.16,za,1655299671
1268,krasnoselkup,65.7,82.4667,71.73,53,100,3.96,ru,1655299391
1269,salalah,17.0151,54.0924,87.89,74,75,14.97,om,1655299511
1270,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1271,east london,-33.0153,27.9116,59.94,47,0,29.93,za,1655299270
1272,murray bridge,-35.1167,139.2667,57.13,89,5,8.19,au,1655299783
1273,bredasdorp,-34.5322,20.0403,57.18,51,13,8.16,za,1655299671
1274,flin flon,54.7682,-101.865,51.64,93,100,9.22,ca,1655299786
1275,maragogi,-9.0122,-35.2225,79.41,75,6,6.49,br,1655299787
1276,puerto ayora,-0.7393,-90.3518,71.55,92,84,7.0,ec,1655299612
1277,pedasi,7.5333,-80.0333,77.07,86,100,3.78,pa,1655299789
1278,ahipara,-35.1667,173.1667,57.22,68,74,9.01,nz,1655299790
1279,saint-philippe,-21.3585,55.7679,76.59,83,35,13.8,re,1655299792
1280,manzhouli,49.6,117.4333,62.02,74,42,8.88,cn,1655299793
1281,mbaiki,3.8678,17.9892,87.3,49,100,2.75,cf,1655299794
1282,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1283,bondo,3.8146,23.6866,91.13,41,100,1.5,cd,1655299796
1284,buraydah,26.326,43.975,109.85,5,0,9.89,sa,1655299797
1285,diamantino,-14.4086,-56.4461,80.44,41,0,3.74,br,1655299656
1286,atuona,-9.8,-139.0333,78.04,67,81,21.65,pf,1655299802
1287,nikolskoye,59.7035,30.7861,60.78,95,100,12.62,ru,1655299267
1288,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1289,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299755
1290,tuktoyaktuk,69.4541,-133.0374,33.8,86,0,8.05,ca,1655299685
1291,longyearbyen,78.2186,15.6401,40.84,75,75,13.8,sj,1655299808
1292,yerbogachen,61.2767,108.0108,61.99,71,28,6.22,ru,1655299809
1293,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1294,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299737
1295,cherskiy,68.75,161.3,52.43,44,0,6.91,ru,1655299309
1296,sorong,-0.8833,131.25,82.02,78,100,10.63,id,1655299741
1297,kaytitinga,14.1072,120.8292,79.97,90,68,3.33,ph,1655299814
1298,the hammocks,25.6715,-80.4445,89.02,76,40,6.91,us,1655299815
1299,butaritari,3.0707,172.7902,82.24,73,100,13.15,ki,1655299817
1300,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299755
1301,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1302,nemuro,43.3236,145.575,52.23,91,100,16.04,jp,1655299462
1303,sao filipe,14.8961,-24.4956,74.62,81,23,8.93,cv,1655299402
1304,notse,6.95,1.1667,78.44,82,100,3.15,tg,1655299822
1305,bilma,18.6853,12.9164,105.33,16,83,3.96,ne,1655299823
1306,ponta do sol,32.6667,-17.1,76.01,67,22,13.35,cv,1655299824
1307,bethel,41.3712,-73.414,76.17,65,0,10.36,us,1655299783
1308,sysert,56.4953,60.8192,73.38,76,95,0.4,ru,1655299828
1309,puerto ayora,-0.7393,-90.3518,71.55,92,84,7.0,ec,1655299612
1310,yulara,-25.2406,130.9889,60.78,47,68,7.31,au,1655299830
1311,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299755
1312,olenino,56.2092,33.4889,54.07,89,100,13.58,ru,1655299832
1313,upernavik,72.7868,-56.1549,28.98,65,32,5.7,gl,1655299540
1314,mayo,38.8876,-76.5119,82.45,76,0,4.0,ca,1655299793
1315,kavieng,-2.5744,150.7967,82.11,77,85,10.98,pg,1655299723
1316,ilulissat,69.2167,-51.1,35.62,69,75,8.05,gl,1655299836
1317,atuona,-9.8,-139.0333,78.04,67,81,21.65,pf,1655299802
1318,kaeo,-35.1,173.7833,50.32,95,14,4.38,nz,1655299839
1319,rocha,-34.4833,-54.3333,58.75,70,100,4.14,uy,1655299840
1320,nguru,12.8791,10.4526,101.93,22,62,9.73,ng,1655299841
1321,tiksi,71.6872,128.8694,37.56,80,100,12.97,ru,1655299669
1322,leningradskiy,69.3833,178.4167,32.95,90,100,14.5,ru,1655299650
1323,luderitz,-26.6481,15.1594,70.11,33,5,13.8,na,1655299844
1324,sorland,67.667,12.6934,49.86,76,100,6.91,no,1655299846
1325,aykhal,66.0,111.5,60.44,67,28,4.68,ru,1655299847
1326,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1327,asau,46.4333,26.4,70.72,59,65,3.42,tv,1655299849
1328,flinders,-34.5833,150.8552,56.05,63,4,5.01,au,1655299802
1329,kutulik,53.3508,102.7839,65.88,85,100,6.35,ru,1655299851
1330,butaritari,3.0707,172.7902,82.24,73,100,13.15,ki,1655299817
1331,richards bay,-28.783,32.0377,65.52,53,25,11.1,za,1655299822
1332,saskylakh,71.9167,114.0833,50.65,41,0,8.72,ru,1655299854
1333,hirara,24.8,125.2833,81.82,83,100,15.55,jp,1655299856
1334,bikapur,26.6,82.1333,103.75,25,27,13.67,in,1655299857
1335,pimentel,-6.8367,-79.9342,61.09,77,0,13.8,pe,1655299858
1336,akcakoca,41.0866,31.1162,74.25,73,2,11.56,tr,1655299859
1337,turinskaya sloboda,57.6232,64.3858,66.24,66,42,12.28,ru,1655299861
1338,jawhar,2.7809,45.5005,88.39,44,5,23.06,so,1655299317
1339,vammala,61.3333,22.9,67.28,39,9,14.14,fi,1655299863
1340,georgetown,5.4112,100.3354,82.33,85,40,4.61,sh,1655299640
1341,raudeberg,61.9875,5.1352,57.87,90,100,12.12,no,1655299865
1342,grindavik,63.8424,-22.4338,53.55,66,75,17.27,is,1655299524
1343,disna,55.568,28.1971,65.8,61,23,14.07,by,1655299868
1344,vardo,70.3705,31.1107,44.58,87,100,9.22,no,1655299870
1345,port hardy,50.6996,-127.4199,48.38,93,100,4.61,ca,1655299871
1346,kapaa,22.0752,-159.319,78.78,97,75,12.66,us,1655299696
1347,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655299392
1348,serpneve,46.3009,29.0196,73.65,37,76,9.28,ua,1655299874
1349,albany,42.6001,-73.9662,71.67,66,25,2.46,au,1655299314
1350,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1351,coihaique,-45.5752,-72.0662,37.35,93,40,5.75,cl,1655299361
1352,severo-kurilsk,50.6789,156.125,47.64,89,96,7.96,ru,1655299746
1353,bambous virieux,-20.3428,57.7575,73.22,83,75,11.5,mu,1655299808
1354,mtwara,-10.2667,40.1833,79.56,67,4,10.58,tz,1655299880
1355,thompson,55.7435,-97.8558,62.76,100,100,3.44,ca,1655299881
1356,pine bluff,34.2284,-92.0032,80.53,80,0,8.05,us,1655299807
1357,chemax,20.65,-87.9333,84.38,64,28,5.28,mx,1655299884
1358,hambantota,6.1241,81.1185,80.94,89,40,5.75,lk,1655299885
1359,lorengau,-2.0226,147.2712,82.04,76,96,8.05,pg,1655299614
1360,arraial do cabo,-22.9661,-42.0278,73.36,46,20,6.91,br,1655299385
1361,kodinsk,58.6881,99.1844,72.16,52,96,2.8,ru,1655299888
1362,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655299621
1363,bolgatanga,10.7856,-0.8514,96.51,36,100,4.76,gh,1655299891
1364,shingu,33.7333,135.9833,68.18,93,100,3.29,jp,1655299893
1365,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1366,betsiamites,48.9413,-68.646,64.8,72,19,6.11,ca,1655299895
1367,amudat,1.95,34.95,85.01,34,15,10.8,ug,1655299896
1368,palembang,-2.9167,104.7458,78.89,89,40,3.44,id,1655299583
1369,broome,42.2506,-75.833,72.86,71,0,4.61,au,1655299261
1370,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299899
1371,chokurdakh,70.6333,147.9167,63.52,32,100,10.04,ru,1655299775
1372,mugur-aksy,50.35,90.5,55.53,76,97,5.44,ru,1655299901
1373,mount gambier,-37.8333,140.7667,54.27,91,83,11.48,au,1655299182
1374,hilo,19.7297,-155.09,73.27,75,100,5.75,us,1655299711
1375,severo-kurilsk,50.6789,156.125,47.64,89,96,7.96,ru,1655299746
1376,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299755
1377,cape town,-33.9258,18.4232,62.38,67,75,8.05,za,1655299632
1378,hithadhoo,-0.6,73.0833,82.94,69,32,5.06,mv,1655299113
1379,carnarvon,-24.8667,113.6333,69.87,100,40,12.66,au,1655299910
1380,atuona,-9.8,-139.0333,78.04,67,81,21.65,pf,1655299802
1381,cabo san lucas,22.8909,-109.9124,79.61,57,4,11.81,mx,1655299547
1382,khatanga,71.9667,102.5,62.6,32,10,11.52,ru,1655299913
1383,atuona,-9.8,-139.0333,78.04,67,81,21.65,pf,1655299802
1384,atuona,-9.8,-139.0333,78.04,67,81,21.65,pf,1655299802
1385,tasiilaq,65.6145,-37.6368,42.96,98,100,11.27,gl,1655299708
